;product;Android_URL;iOS_URL
235;https://www.smarthomedb.com/product/scout-alarm-system/p816;https://play.google.com/store/apps/details?id=com.scoutalarm.android&hl=en;https://itunes.apple.com/fj/app/scout-alarm/id865289702?mt=8
236;https://www.smarthomedb.com/product/gogogate2/p1391;https://play.google.com/store/apps/details?id=com.gogogate.gogogate;https://itunes.apple.com/us/app/gogogate2/id964757967?ls=1&mt=8
237;https://www.smarthomedb.com/product/gogogate2-wired-gate-sensor/p1392;https://play.google.com/store/apps/details?id=com.gogogate.gogogate;https://itunes.apple.com/us/app/gogogate2/id964757967?ls=1&mt=8
238;https://www.smarthomedb.com/product/gogogate2-wireless-sensor/p1394;https://play.google.com/store/apps/details?id=com.gogogate.gogogate;https://itunes.apple.com/us/app/gogogate2/id964757967?ls=1&mt=8
239;https://www.smarthomedb.com/product/aeotec-siren/p783;;
240;https://www.smarthomedb.com/product/oco-smart-camera/p988;https://play.google.com/store/apps/details?id=com.ivideon.client;https://itunes.apple.com/en/app/ivideon/id464234175?mt=8
241;https://www.smarthomedb.com/product/samsung-hw-j650-soundbar/p1020;https://play.google.com/store/apps/details?id=com.samsung.roomspeaker;https://itunes.apple.com/us/app/wireless-audio-multiroom/id702741528?mt=8
242;https://www.smarthomedb.com/product/lg-55lh5750-flat-55-inch-1080p-smart-led-tv/p1508;https://play.google.com/store/apps/details?id=com.lge.tv.remoteapps&hl=en;https://itunes.apple.com/us/app/lg-tv-remote/id509979485?mt=8
243;https://www.smarthomedb.com/product/lg-49lh5700-flat-49-inch-1080p-smart-led-tv/p1509;https://play.google.com/store/apps/details?id=com.lge.tv.remoteapps&hl=en;https://itunes.apple.com/us/app/lg-tv-remote/id509979485?mt=8
244;https://www.smarthomedb.com/product/lg-43lh5700-flat-43-inch-1080p-smart-led-tv/p1510;https://play.google.com/store/apps/details?id=com.lge.tv.remoteapps&hl=en;https://itunes.apple.com/us/app/lg-tv-remote/id509979485?mt=8
245;https://www.smarthomedb.com/product/withings-aura-smart-sleep-system/p1094;https://play.google.com/store/apps/details?id=com.withings.wiscale2;https://itunes.apple.com/app/id542701020
246;https://www.smarthomedb.com/product/definitive-technology-w-studio/p1377;https://play.google.com/store/apps/details?id=com.definitive.playfi;https://itunes.apple.com/us/app/definitive-technology/id917222891?mt=8
247;https://www.smarthomedb.com/product/chamberlain-myq-garage-door-sensor/p1129;https://play.google.com/store/apps/details?id=com.chamberlain.myq.chamberlain;https://itunes.apple.com/app/chamberlain-myq-home-control/id636030203?mt=8
248;https://www.smarthomedb.com/product/harman-kardon-aura-studio-speaker/p1550;https://play.google.com/store/apps/details?id=com.harman.hkremote&hl=en;https://itunes.apple.com/us/app/harman-kardon-remote/id549776020?mt=8
249;https://www.smarthomedb.com/product/y-cam-homemonitor-hd/p202;https://play.google.com/store/apps/details?id=com.psl.hm.app;https://itunes.apple.com/app/y-cam-homemonitor/id598940367?mt=8
250;https://www.smarthomedb.com/product/aeotec-multi-sensor/p374;;
251;https://www.smarthomedb.com/product/honeywell-redlink-gateway/p452;https://play.google.com/store/apps/details?id=com.honeywell.mobile.android.totalComfort;https://itunes.apple.com/app/total-connect-comfort/id469517819?mt=8
252;https://www.smarthomedb.com/product/schlage-wireless-lock-fe599/p428;;
253;https://www.smarthomedb.com/product/philips-hue-lightstrips/p246;https://play.google.com/store/apps/details?id=com.philips.lighting.hue;https://itunes.apple.com/app/philips-hue/id557206189?mt=8
254;https://www.smarthomedb.com/product/smartthings-smartpower-outlet/p396;https://play.google.com/store/apps/details?id=com.smartthings.android;https://itunes.apple.com/app/smartthings-mobile/id590800740?mt=8
255;https://www.smarthomedb.com/product/samsung-smarthings-outlet/p1287;https://play.google.com/store/apps/details?id=com.smartthings.android;https://itunes.apple.com/app/smartthings-mobile/id590800740?mt=8
256;https://www.smarthomedb.com/product/quirky-pivot-power-genius/p280;https://play.google.com/store/apps/details?id=com.quirky.android.wink.wink;https://itunes.apple.com/app/wink-instantly-connected/id719287124?mt=8
257;https://www.smarthomedb.com/product/blueair-classic-205/p1675;https://play.google.com/store/apps/details?id=com.blueair.blueairandroid&hl=en;https://itunes.apple.com/se/app/blueair-friend/id1016299342
258;https://www.smarthomedb.com/product/blueair-classic-405/p1676;https://play.google.com/store/apps/details?id=com.blueair.blueairandroid&hl=en;https://itunes.apple.com/se/app/blueair-friend/id1016299342
259;https://www.smarthomedb.com/product/blueair-classic-605/p1678;https://play.google.com/store/apps/details?id=com.blueair.blueairandroid&hl=en;https://itunes.apple.com/se/app/blueair-friend/id1016299342
260;https://www.smarthomedb.com/product/chamberlain-myq-light-switch/p1130;https://play.google.com/store/apps/details?id=com.chamberlain.myq.chamberlain;https://itunes.apple.com/app/chamberlain-myq-home-control/id636030203?mt=8
261;https://www.smarthomedb.com/product/yeelight-white-bulb/p1634;https://play.google.com/store/apps/details?id=com.yeelight.cherry&hl=en;https://itunes.apple.com/us/app/yeelight/id977125608?mt=8
262;https://www.smarthomedb.com/product/d-link-wireless-smart-plug/p1410;https://play.google.com/store/apps/details?id=com.dlink.mydlinkmyhome;https://itunes.apple.com/app/mydlink-home/id888259383?mt=8
263;https://www.smarthomedb.com/product/veraedge/p781;https://play.google.com/store/apps/details?id=com.vera.android;https://itunes.apple.com/app/mms-vera/id787203434?mt=8
264;https://www.smarthomedb.com/product/samsung-hw-j7500-soundbar/p1018;https://play.google.com/store/apps/details?id=com.samsung.roomspeaker;https://itunes.apple.com/us/app/wireless-audio-multiroom/id702741528?mt=8
265;https://www.smarthomedb.com/product/irrigationcaddy/p286;https://play.google.com/store/apps/details?id=com.kgcontrols.aicmobile;https://itunes.apple.com/us/app/irrigationcaddy-mobile-1/id578428511?mt=8
266;https://www.smarthomedb.com/product/pulse-audio-bulb-(master-+-satellite)/p851;https://play.google.com/store/apps/details?id=com.sengled.stspeaker;https://itunes.apple.com/us/app/sengled-pulse/id840052462?mt=8
267;https://www.smarthomedb.com/product/belkin-wemo-motion-sensor-(incl.-switch)/p466;https://play.google.com/store/apps/details?id=com.belkin.wemoandroid;https://itunes.apple.com/app/wemo/id511376996?mt=8
268;https://www.smarthomedb.com/product/blumoo-control/p1421;https://play.google.com/store/apps/details?id=com.blumoo&hl=en;https://itunes.apple.com/us/app/blumoo-universal-remote-control/id826107907?mt=8
269;https://www.smarthomedb.com/product/radio-thermostat-ct50/p656;https://play.google.com/store/apps/details?id=RadioThermostat.com;https://itunes.apple.com/app/wi-fi-enabled-radio-thermostat/id392471874?mt=8
270;https://www.smarthomedb.com/product/lyric-wi-fi-water-leak-freeze-detector/p1452;https://play.google.com/store/apps/details?id=com.honeywell.android.lyric;https://itunes.apple.com/app/honeywell-lyric/id880332077?mt=8
271;https://www.smarthomedb.com/product/eve-motion/p1554;;https://itunes.apple.com/us/app/elgato-eve/id917695792?mt=8
272;https://www.smarthomedb.com/product/tivo-bolt+-3-tb/p1569;https://play.google.com/store/apps/details?id=com.tivophone.android&feature;https://itunes.apple.com/us/app/tivo/id401673976?mt=8&ls=1
273;https://www.smarthomedb.com/product/kwikset-914-traditional-deadbolt/p777;;
274;https://www.smarthomedb.com/product/anymote-home-remote/p1386;https://play.google.com/store/apps/details?id=com.remotefairy4;https://itunes.apple.com/dm/app/anymote-smart-remote/id881829455?mt=8
275;https://www.smarthomedb.com/product/lux-products-geo-wi-fi-thermostat/p1211;https://play.google.com/store/apps/details?id=com.luxproducts.thermostat;https://itunes.apple.com/us/app/lux-products/id1001612622?mt=8
276;https://www.smarthomedb.com/product/bose-soundtouch-20-series-ii/p1222;https://play.google.com/store/apps/details?id=com.bose.soundtouch&hl=en;https://itunes.apple.com/us/app/soundtouch-controller/id708379313?mt=8
277;https://www.smarthomedb.com/product/veraplus/p1268;https://play.google.com/store/apps/details?id=com.vera.android;https://itunes.apple.com/app/mms-vera/id787203434?mt=8
278;https://www.smarthomedb.com/product/ecobee-smart-si-thermostat/p534;https://play.google.com/store/apps/details?id=com.ecobee.athenamobile;https://itunes.apple.com/us/app/ecobee/id916985674?mt=8
279;https://www.smarthomedb.com/product/kidde-interconnectable-smoke-alarm-(battery-operated)/p600;;
280;https://www.smarthomedb.com/product/sonos-boost/p1422;https://play.google.com/store/apps/details?id=com.sonos.acr;https://itunes.apple.com/app/sonos-controller/id293523031?mt=8
281;https://www.smarthomedb.com/product/vimtag-p1-cloud-camera/p1412;https://play.google.com/store/apps/details?id=com.vimtag.vimtaga;https://itunes.apple.com/us/app/vimtag/id1025437540?mt=8
282;https://www.smarthomedb.com/product/roost-smart-battery/p780;https://play.google.com/store/apps/details?id=com.smartroost.app;https://itunes.apple.com/us/app/roost-smart-battery/id975933208?mt=8
283;https://www.smarthomedb.com/product/kwikset-kevo-key-fob/p1084;https://play.google.com/store/apps/details?id=com.unikey.kevo&hl=en;https://itunes.apple.com/app/kevo-your-phone-is-now-your-key/id685604951?mt=8
284;https://www.smarthomedb.com/product/ihealth-wireless-body-analysis-scale/p144;https://play.google.com/store/apps/details?id=androidNin1.Start;https://itunes.apple.com/app/ihealth-myvitals/id566815525?mt=8
285;https://www.smarthomedb.com/product/switchmate/p791;https://play.google.com/store/apps/details?id=com.switchmate&hl=en;https://itunes.apple.com/us/app/switchmate/id882612696?mt=8
286;https://www.smarthomedb.com/product/ezviz-mini-hd/p1405;https://play.google.com/store/apps/details?id=com.ezviz&hl=en;https://itunes.apple.com/us/app/ezviz/id886947564?mt=8
287;https://www.smarthomedb.com/product/motorola-focus66/p916;https://play.google.com/store/apps/details?id=com.blinkhd;https://itunes.apple.com/us/app/hubble-for-motorola-monitors/id796352577?mt=8
288;https://www.smarthomedb.com/product/honeywell-lyric-wi-fi-enabled-thermostat/p120;https://play.google.com/store/apps/details?id=com.honeywell.android.lyric;https://itunes.apple.com/app/honeywell-lyric/id880332077?mt=8
289;https://www.smarthomedb.com/product/lg-32lh550b-flat-32-inch-720p-smart-led-tv/p1512;https://play.google.com/store/apps/details?id=com.lge.tv.remoteapps&hl=en;https://itunes.apple.com/us/app/lg-tv-remote/id509979485?mt=8
290;https://www.smarthomedb.com/product/lg-28lh4530-flat-28-inch-720p-led-tv/p1514;https://play.google.com/store/apps/details?id=com.lge.tv.remoteapps&hl=en;https://itunes.apple.com/us/app/lg-tv-remote/id509979485?mt=8
291;https://www.smarthomedb.com/product/lg-24lh4530-flat-24-inch-720p-led-tv/p1515;https://play.google.com/store/apps/details?id=com.lge.tv.remoteapps&hl=en;https://itunes.apple.com/us/app/lg-tv-remote/id509979485?mt=8
292;https://www.smarthomedb.com/product/lg-22lh4530-flat-22-inch-1080p-led-tv/p1516;https://play.google.com/store/apps/details?id=com.lge.tv.remoteapps&hl=en;https://itunes.apple.com/us/app/lg-tv-remote/id509979485?mt=8
293;https://www.smarthomedb.com/product/lg-55uh8500-flat-55-inch-4k-ultra-hd-smart-led-tv/p1482;https://play.google.com/store/apps/details?id=com.lge.tv.remoteapps&hl=en;https://itunes.apple.com/us/app/lg-tv-remote/id509979485?mt=8
294;https://www.smarthomedb.com/product/lightify-gateway/p556;https://play.google.com/store/apps/details?id=com.osram.lightify;https://itunes.apple.com/be/app/lightify/id911362586?mt=8
295;https://www.smarthomedb.com/product/samsung-hw-j6500-soundbar/p1019;https://play.google.com/store/apps/details?id=com.samsung.roomspeaker;https://itunes.apple.com/us/app/wireless-audio-multiroom/id702741528?mt=8
296;https://www.smarthomedb.com/product/lg-65uh8500-flat-65-inch-4k-ultra-hd-smart-led-tv/p1480;https://play.google.com/store/apps/details?id=com.lge.tv.remoteapps&hl=en;https://itunes.apple.com/us/app/lg-tv-remote/id509979485?mt=8
297;https://www.smarthomedb.com/product/lg-60uh8500-flat-60-inch-4k-ultra-hd-smart-led-tv/p1481;https://play.google.com/store/apps/details?id=com.lge.tv.remoteapps&hl=en;https://itunes.apple.com/us/app/lg-tv-remote/id509979485?mt=8
298;https://www.smarthomedb.com/product/everspring-appliance-module/p490;;
299;https://www.smarthomedb.com/product/d-link-wireless-smart-plug-with-energy-monitoring/p136;https://play.google.com/store/apps/details?id=com.dlink.mydlinkmyhome;https://itunes.apple.com/app/mydlink-home/id888259383?mt=8
300;https://www.smarthomedb.com/product/netatmo-rain-gauge/p254;https://play.google.com/store/apps/details?id=com.netatmo.netatmo&hl=en;https://itunes.apple.com/en/app/netatmo-weather-station/id532538499
301;https://www.smarthomedb.com/product/tcp-led-retrofit-smart-bulb-(white-light)/p766;https://play.google.com/store/apps/details?id=com.greenwavereality.tcp;https://itunes.apple.com/app/tcp-lighting/id516814358?mt=8
302;https://www.smarthomedb.com/product/kwikset-912-wireless-lock-lever/p434;;
303;https://www.smarthomedb.com/product/polk-omni-s2/p1588;https://play.google.com/store/apps/details?id=com.polk.playfi&hl=en;https://itunes.apple.com/us/app/polk-omni/id914497069?mt=8
304;https://www.smarthomedb.com/product/yeelight-color-led-strip/p1633;https://play.google.com/store/apps/details?id=com.yeelight.cherry&hl=en;https://itunes.apple.com/us/app/yeelight/id977125608?mt=8
305;https://www.smarthomedb.com/product/sylvania-lightify-motion-and-temperature-sensor/p1494;https://play.google.com/store/apps/details?id=com.osram.lightify;https://itunes.apple.com/be/app/lightify/id911362586?mt=8
306;https://www.smarthomedb.com/product/nucleus-intercom/p1399;https://play.google.com/store/apps/details?id=com.nucleuslife.mobileapp;https://itunes.apple.com/us/app/nucleus-mobile-companion-app/id1122739619?ls=1&mt=8
307;https://www.smarthomedb.com/product/lg-65uh7700-flat-65-inch-4k-ultra-hd-smart-led-tv/p1483;https://play.google.com/store/apps/details?id=com.lge.tv.remoteapps&hl=en;https://itunes.apple.com/us/app/lg-tv-remote/id509979485?mt=8
308;https://www.smarthomedb.com/product/lg-60uh7700-flat-60-inch-4k-ultra-hd-smart-led-tv/p1489;https://play.google.com/store/apps/details?id=com.lge.tv.remoteapps&hl=en;https://itunes.apple.com/us/app/lg-tv-remote/id509979485?mt=8
309;https://www.smarthomedb.com/product/lg-55uh7700-flat-55-inch-4k-ultra-hd-smart-led-tv/p1490;https://play.google.com/store/apps/details?id=com.lge.tv.remoteapps&hl=en;https://itunes.apple.com/us/app/lg-tv-remote/id509979485?mt=8
310;https://www.smarthomedb.com/product/blossom/p796;https://play.google.com/store/apps/details?id=com.iconservo.blossom&hl=en;https://itunes.apple.com/us/app/blossom-smart-watering/id959475295?mt=8
311;https://www.smarthomedb.com/product/parrot-flower-power/p268;https://play.google.com/store/apps/details?id=com.parrot.flowerpower.android;https://itunes.apple.com/app/parrot-flower-power/id712479884?mt=8
312;https://www.smarthomedb.com/product/haiku-home-l-series-ceiling-fan/p1026;https://play.google.com/store/apps/details?id=com.baf.haiku;https://itunes.apple.com/us/app/senseme/id902021647?mt=8
313;https://www.smarthomedb.com/product/lutron-caseta-wireless-homekit-enabled-smart-bridge/p1087;https://play.google.com/store/apps/details?id=com.lutron.mmw;https://itunes.apple.com/app/lutron-app-for-caseta-wireless/id886753021?mt=8
314;https://www.smarthomedb.com/product/netgear-vuezone-monitoring-system/p204;https://play.google.com/store/apps/details?id=com.avaak;https://itunes.apple.com/us/app/vuezone-for-iphone/id345089924?mt=8
315;https://www.smarthomedb.com/product/definitive-technology-w-studio-micro/p1378;https://play.google.com/store/apps/details?id=com.definitive.playfi;https://itunes.apple.com/us/app/definitive-technology/id917222891?mt=8
316;https://www.smarthomedb.com/product/korner-home-security-starter-package/p845;https://play.google.com/store/apps/details?id=com.kornersafe.secure.igg;https://itunes.apple.com/us/app/korner-security/id1006928946?mt=8
317;https://www.smarthomedb.com/product/foscam-c1-lite-cloud-camera/p1415;https://play.google.com/store/apps/details?id=com.foscam.foscam;https://itunes.apple.com/us/app/foscam/id924381688?mt=8
318;https://www.smarthomedb.com/product/insteon-garage-door-control-and-status-kit/p628;https://play.google.com/store/apps/details?id=com.insteon.insteon3;https://itunes.apple.com/us/app/insteon-for-hub/id564887346
319;https://www.smarthomedb.com/product/lg-43uh6100-flat-43-inch-4k-ultra-hd-smart-led-tv/p1507;https://play.google.com/store/apps/details?id=com.lge.tv.remoteapps&hl=en;https://itunes.apple.com/us/app/lg-tv-remote/id509979485?mt=8
320;https://www.smarthomedb.com/product/samsung-wi-fi-powerbot-turbo/p1457;https://play.google.com/store/apps/details?id=com.samsung.smarthome&hl=en;https://itunes.apple.com/us/app/smart-home/id885787515?mt=8
321;https://www.smarthomedb.com/product/belkin-wemo-bulb-(white-light)/p170;https://play.google.com/store/apps/details?id=com.belkin.wemoandroid;https://itunes.apple.com/app/wemo/id511376996?mt=8
322;https://www.smarthomedb.com/product/lifx-color-1000-br30/p1067;https://play.google.com/store/apps/details?id=com.lifx.lifx;https://itunes.apple.com/app/lifx/id657758311?mt=8
323;https://www.smarthomedb.com/product/lg-49uh6100-flat-49-inch-4k-ultra-hd-smart-led-tv/p1506;https://play.google.com/store/apps/details?id=com.lge.tv.remoteapps&hl=en;https://itunes.apple.com/us/app/lg-tv-remote/id509979485?mt=8
324;https://www.smarthomedb.com/product/fortrezz-siren-strobe-alarm/p398;;
325;https://www.smarthomedb.com/product/samsung-hw-h750-soundbar/p1021;https://play.google.com/store/apps/details?id=com.samsung.roomspeaker;https://itunes.apple.com/us/app/wireless-audio-multiroom/id702741528?mt=8
326;https://www.smarthomedb.com/product/samsung-radiant-360-r1-wireless-speaker/p1426;https://play.google.com/store/apps/details?id=com.samsung.roomspeaker;https://itunes.apple.com/us/app/wireless-audio-multiroom/id702741528?mt=8
327;https://www.smarthomedb.com/product/iris-smart-hub/p310;https://play.google.com/store/apps/details?id=com.lowes.iris;https://itunes.apple.com/app/iris-by-lowes/id540099398?mt=8
328;https://www.smarthomedb.com/product/lightify-br30-bulb-(color)/p1250;https://play.google.com/store/apps/details?id=com.osram.lightify;https://itunes.apple.com/be/app/lightify/id911362586?mt=8
329;https://www.smarthomedb.com/product/netatmo-indoor-module/p524;https://play.google.com/store/apps/details?id=com.netatmo.netatmo&hl=en;https://itunes.apple.com/en/app/netatmo-weather-station/id532538499
330;https://www.smarthomedb.com/product/netatmo-welcome/p1318;https://play.google.com/store/apps/details?id=com.netatmo.camera&hl=en;https://itunes.apple.com/us/app/netatmo-welcome/id951725393?mt=8
331;https://www.smarthomedb.com/product/lg-oled65c6p-curved-65-inch-4k-ultra-hd-smart-oled-tv/p1473;https://play.google.com/store/apps/details?id=com.lge.tv.remoteapps&hl=en;https://itunes.apple.com/us/app/lg-tv-remote/id509979485?mt=8
332;https://www.smarthomedb.com/product/honeywell-visionpro-8000-wi-fi-thermostat/p1343;https://play.google.com/store/apps/details?id=com.honeywell.mobile.android.totalComfort;https://itunes.apple.com/app/total-connect-comfort/id469517819?mt=8
333;https://www.smarthomedb.com/product/logi-circle/p1414;https://play.google.com/store/apps/details?id=com.logitech.circle&hl=en;https://itunes.apple.com/us/app/logi-circle-security-camera/id1018340690?mt=8
334;https://www.smarthomedb.com/product/idevices-homekit-enabled-outdoor-switch/p1128;https://play.google.com/store/apps/details?id=com.idevicesllc.connected&hl=en;https://itunes.apple.com/us/app/idevices-connected/id682656390?mt=8
335;https://www.smarthomedb.com/product/kwikset-910-contemporary-deadbolt/p440;;
336;https://www.smarthomedb.com/product/imogenstudio-+cam-pro/p194;https://play.google.com/store/apps/details?id=com.seedonk.android.androidisecurityplus;https://itunes.apple.com/app/isecurity+/id498122294?mt=8
337;https://www.smarthomedb.com/product/lg-oled55e6p-flat-55-inch-4k-ultra-hd-smart-oled-tv/p1472;https://play.google.com/store/apps/details?id=com.lge.tv.remoteapps&hl=en;https://itunes.apple.com/us/app/lg-tv-remote/id509979485?mt=8
338;https://www.smarthomedb.com/product/lg-oled65e6p-flat-65-inch-4k-ultra-hd-smart-oled-tv/p1471;https://play.google.com/store/apps/details?id=com.lge.tv.remoteapps&hl=en;https://itunes.apple.com/us/app/lg-tv-remote/id509979485?mt=8
339;https://www.smarthomedb.com/product/aeotec-recessed-door-sensor/p564;;
340;https://www.smarthomedb.com/product/insteon-led-bulb-(white-light)/p420;https://play.google.com/store/apps/details?id=com.insteon.insteon3;https://itunes.apple.com/us/app/insteon-for-hub/id564887346
341;https://www.smarthomedb.com/product/trane-thermostat/p426;;
342;https://www.smarthomedb.com/product/awair-glow/p1674;;https://itunes.apple.com/us/app/awair-smart-monitoring-solution/id1034660006?mt=8
343;https://www.smarthomedb.com/product/aeotec-smart-energy-meter/p584;;
344;https://www.smarthomedb.com/product/lifx-z-(starter-kit)/p1622;https://play.google.com/store/apps/details?id=com.lifx.lifx;https://itunes.apple.com/app/lifx/id657758311?mt=8
345;https://www.smarthomedb.com/product/definitive-technology-w7-wireless-speaker/p1373;https://play.google.com/store/apps/details?id=com.definitive.playfi;https://itunes.apple.com/us/app/definitive-technology/id917222891?mt=8
346;https://www.smarthomedb.com/product/schlage-door-and-window-sensor/p470;;
347;https://www.smarthomedb.com/product/qardiobase/p981;https://play.google.com/store/apps/details?id=com.getqardio.android;https://itunes.apple.com/hk/app/qardio-heart-health-blood/id855275752?mt=8
348;https://www.smarthomedb.com/product/lg-65ef9500-flat-65-inch-4k-ultra-hd-smart-oled-tv/p1522;https://play.google.com/store/apps/details?id=com.lge.tv.remoteapps&hl=en;https://itunes.apple.com/us/app/lg-tv-remote/id509979485?mt=8
349;https://www.smarthomedb.com/product/lg-55ef9500-flat-55-inch-4k-ultra-hd-smart-oled-tv/p1523;https://play.google.com/store/apps/details?id=com.lge.tv.remoteapps&hl=en;https://itunes.apple.com/us/app/lg-tv-remote/id509979485?mt=8
350;https://www.smarthomedb.com/product/lg-65uh6150-flat-65-inch-4k-ultra-hd-smart-led-tv/p1503;https://play.google.com/store/apps/details?id=com.lge.tv.remoteapps&hl=en;https://itunes.apple.com/us/app/lg-tv-remote/id509979485?mt=8
351;https://www.smarthomedb.com/product/lg-55uh6150-flat-55-inch-4k-ultra-hd-smart-led-tv/p1505;https://play.google.com/store/apps/details?id=com.lge.tv.remoteapps&hl=en;https://itunes.apple.com/us/app/lg-tv-remote/id509979485?mt=8
352;https://www.smarthomedb.com/product/samsung-radiant-360-r7-wireless-speaker/p1012;https://play.google.com/store/apps/details?id=com.samsung.roomspeaker;https://itunes.apple.com/us/app/wireless-audio-multiroom/id702741528?mt=8
353;https://www.smarthomedb.com/product/foobot/p1065;https://play.google.com/store/apps/details?id=inprogress.foobot&hl=en;https://itunes.apple.com/us/app/foobot/id909284570?mt=8
354;https://www.smarthomedb.com/product/mr.-coffee-smart-coffeemaker/p588;https://play.google.com/store/apps/details?id=com.belkin.wemoandroid;https://itunes.apple.com/app/wemo/id511376996?mt=8
355;https://www.smarthomedb.com/product/amcrest-connect-plug/p918;https://play.google.com/store/apps/details?id=hangzhou.kankun.am;https://itunes.apple.com/us/app/amcrest-connect/id943681547?mt=8
356;https://www.smarthomedb.com/product/netatmo-wind-gauge/p1320;https://play.google.com/store/apps/details?id=com.netatmo.netatmo&hl=en;https://itunes.apple.com/en/app/netatmo-weather-station/id532538499
357;https://www.smarthomedb.com/product/holmes-smart-humidifier/p590;https://play.google.com/store/apps/details?id=com.belkin.wemoandroid;https://itunes.apple.com/app/wemo/id511376996?mt=8
358;https://www.smarthomedb.com/product/schneider-electric-wiser-air-wi-fi-thermostat/p1214;https://play.google.com/store/apps/details?id=com.schneider_electric.wiserair_android.main;https://itunes.apple.com/us/app/wiser-air/id924194762?mt=8
359;https://www.smarthomedb.com/product/lifx-z-(extension)/p1623;https://play.google.com/store/apps/details?id=com.lifx.lifx;https://itunes.apple.com/app/lifx/id657758311?mt=8
360;https://www.smarthomedb.com/product/vizio-smartcast-crave-360/p1597;https://play.google.com/store/apps/details?id=com.vizio.vue.launcher&hl=en;https://itunes.apple.com/us/app/vizio-smartcast-cast-control/id1054033219?mt=8
361;https://www.smarthomedb.com/product/yamaha-musiccast-speaker/p1387;https://play.google.com/store/apps/details?id=com.yamaha.av.musiccastcontroller&hl=en;https://itunes.apple.com/gb/app/musiccast-controller/id1012248381?mt=8
362;https://www.smarthomedb.com/product/lg-55eg9100-curved-55-inch-1080p-smart-oled-tv/p1521;https://play.google.com/store/apps/details?id=com.lge.tv.remoteapps&hl=en;https://itunes.apple.com/us/app/lg-tv-remote/id509979485?mt=8
363;https://www.smarthomedb.com/product/tado-smart-ac-control/p970;https://play.google.com/store/apps/details?id=com.tado&hl=en;https://itunes.apple.com/us/app/tado-heating-app-for-smart/id574418486?mt=8
364;https://www.smarthomedb.com/product/philips-hue-lux-bulb-(white-light)/p416;https://play.google.com/store/apps/details?id=com.philips.lighting.hue;https://itunes.apple.com/app/philips-hue/id557206189?mt=8
365;https://www.smarthomedb.com/product/securifi-peanut-plug/p1072;https://play.google.com/store/apps/details?id=com.securifi.almondplus&hl=en;https://itunes.apple.com/us/app/almond-by-securifi/id908025757?mt=8
366;https://www.smarthomedb.com/product/vera3/p486;https://play.google.com/store/apps/details?id=com.vera.android;https://itunes.apple.com/app/mms-vera/id787203434?mt=8
367;https://www.smarthomedb.com/product/polar-balance-scale/p1353;https://play.google.com/store/apps/details?id=fi.polar.polarflow&hl=en;https://itunes.apple.com/us/app/polar-flow-activity-sports/id717172678?mt=8
368;https://www.smarthomedb.com/product/insteon-hub/p260;https://play.google.com/store/apps/details?id=com.insteon.insteon3;https://itunes.apple.com/us/app/insteon-for-hub/id564887346
369;https://www.smarthomedb.com/product/ecobee-smart-thermostat/p278;https://play.google.com/store/apps/details?id=com.ecobee.athenamobile;https://itunes.apple.com/us/app/ecobee/id916985674?mt=8
370;https://www.smarthomedb.com/product/buzzi-smart-plug/p718;https://play.google.com/store/apps/details?id=com.blackloud.buzzi;https://itunes.apple.com/app/buzzi/id906614840?mt=8
371;https://www.smarthomedb.com/product/idevices-thermostat/p1104;https://play.google.com/store/apps/details?id=com.idevicesllc.connected&hl=en;https://itunes.apple.com/us/app/idevices-connected/id682656390?mt=8
372;https://www.smarthomedb.com/product/fibaro-motion-sensor/p772;;
373;https://www.smarthomedb.com/product/wemo-maker/p1122;https://play.google.com/store/apps/details?id=com.belkin.wemoandroid;https://itunes.apple.com/app/wemo/id511376996?mt=8
374;https://www.smarthomedb.com/product/aeotec-door-sensor/p376;;
375;https://www.smarthomedb.com/product/abode-connected-home-security-automation-starter-kit/p1334;https://play.google.com/store/apps/details?id=com.abode.abode&hl=en;https://itunes.apple.com/us/app/abode/id828260682?mt=8
376;https://www.smarthomedb.com/product/nexia-bridge/p126;https://play.google.com/store/apps/details?id=com.schlagelink.android;https://itunes.apple.com/app/nexia-home-intelligence-for/id431904233?mt=8
377;https://www.smarthomedb.com/product/d-link-360-degree-camera/p362;https://play.google.com/store/apps/details?id=com.dlink.mydlink;https://itunes.apple.com/app/mydlink-lite/id372571229?mt=8
378;https://www.smarthomedb.com/product/quirky-spotter/p274;https://play.google.com/store/apps/details?id=com.quirky.android.wink.wink;https://itunes.apple.com/app/wink-instantly-connected/id719287124?mt=8
379;https://www.smarthomedb.com/product/samsung-wi-fi-powerbot/p1456;https://play.google.com/store/apps/details?id=com.samsung.smarthome&hl=en;https://itunes.apple.com/us/app/smart-home/id885787515?mt=8
380;https://www.smarthomedb.com/product/lifx-bulb-(white-light)/p869;https://play.google.com/store/apps/details?id=com.lifx.lifx;https://itunes.apple.com/app/lifx/id657758311?mt=8
381;https://www.smarthomedb.com/product/neurio/p980;https://play.google.com/store/apps/details?id=com.neurio.neuriohome;https://itunes.apple.com/us/app/neurio-home/id924803249?mt=8
382;https://www.smarthomedb.com/product/eve-light-switch/p1484;;https://itunes.apple.com/us/app/elgato-eve/id917695792?mt=8
383;https://www.smarthomedb.com/product/lg-65uf8500-flat-65-inch-4k-ultra-hd-3d-smart-led-tv/p1525;https://play.google.com/store/apps/details?id=com.lge.tv.remoteapps&hl=en;https://itunes.apple.com/us/app/lg-tv-remote/id509979485?mt=8
