;Unnamed: 0;Unnamed: 0.1;id;userName;userUrl;version;score;title;text;updated;url;app;wordCount;language;sentiment;w
130;249;249;5945145338;Kika Hep;https://itunes.apple.com/us/reviews/id446754769;4.1.5;4;More skipping options would be great;"The app works well and I am generally very happy with it.
I would like the ability to plan a skip more than only one at a time. I would also like to be able to skip specific zones instead of the whole day.";2020-05-14 11:02:01-07:00;https://itunes.apple.com/us/review?id=864325098&type=Purple%20Software;864325098;44;en;POSITIVE;0.02631578947368421
131;18;18;5792175474;ckinyc;https://itunes.apple.com/us/reviews/id37377564;2.4.7;1;Need fixing;App crashes 2 seconds after launch. Can't use my massager. Pls fix!;2020-04-10 11:05:03-07:00;https://itunes.apple.com/us/review?id=1071208608&type=Purple%20Software;1071208608;12;en;POSITIVE;0.08333333333333333
132;31;31;6220922874;Shhhuush;https://itunes.apple.com/us/reviews/id339801120;4.0.3;4;Great camera, app could use work;Love the camera. It has been great for us to use in the baby’s room. We mounted it on the wall so there is a very wide range of movement to the camera. However, you are Unable to pan down with the camera if it is only sitting flat like on a dresser. The only downfall is the app. It’s difficult to re-connect when disconnected and moved. It has too many features and options. We use the bare minimum and it works fine. All the other buttons make it confusing sometimes, especially when you ch age something by accident and you don’t know how to change it back.;2020-07-20 10:36:09-07:00;https://itunes.apple.com/us/review?id=950978683&type=Purple%20Software;950978683;108;en;POSITIVE;0.03225806451612903
133;333;333;7583753206;MichelaD;https://itunes.apple.com/us/reviews/id161595358;2.9.5;1;Frustrated;Every time there’s a power surge I have to reconnect my vac.  No problem.. except that the Neato “WiFi” will never show up to connect to!  I usually have a three or four day conversation with support that ends in me giving up.  Then suddenly my vac will connect weeks later.  $500 headache is what this has turned out to be.   They need to do better!;2021-07-16 09:52:32-07:00;https://itunes.apple.com/us/review?id=994604476&type=Purple%20Software;994604476;66;en;POSITIVE;0.005714285714285714
134;441;441;7998421406;Rakoosh;https://itunes.apple.com/us/reviews/id101570388;2.35.1;5;Easy to use app, easy to pair product;"Very well designed app and extremely easy to pair the products. Love it. We have the space heater in the bathroom “wake up” before we do. Bathroom is large, has those cold tiles…so the auto turn on is awesome. In our quest to be the top notch, number one lazy American; this product is a must!";2021-11-07 04:04:35-07:00;https://itunes.apple.com/us/review?id=1034035493&type=Purple%20Software;1034035493;56;en;POSITIVE;0.003787878787878788
135;164;168;6443217228;LotharV40;https://itunes.apple.com/us/reviews/id551184385;4.6.3;5;Fantastic!;My first experience with modern laundry appliances and enjoying the experience so far...thinking of my grandmother in Nebraska who told me stories as a kid using a washboard and wringer to wash clothes...and now appliances are Bluetooth and WiFi enabled...Amazing!;2020-09-18 15:07:27-07:00;https://itunes.apple.com/us/review?id=1011622189&type=Purple%20Software;1011622189;40;en;POSITIVE;0.04
136;18;18;4587229716;MariVald;https://itunes.apple.com/us/reviews/id201904980;2.1.28;1;Does not connect;I recently moved and I reset and reconnected the Petzi to the new WiFi. I keep getting the message “did not connect.” I have an iPhone 7 and it use to connect perfectly.;2019-08-08 10:26:09-07:00;https://itunes.apple.com/us/review?id=951250483&type=Purple%20Software;951250483;33;en;POSITIVE;0.1
137;353;353;5234539652;Austin hot & cold;https://itunes.apple.com/us/reviews/id450200115;5.42.0;1;Are Gen 3 thermostats a step down from Gen 2?;"I installed Nest thermostats in my last house and absolutely loved them. Eco option worked great in the Texas summer, my schedule was implemented about a week after install, all was good.

I moved earlier this year and installed the newest version, and I'm pretty frustrated. My thermostats only go on Eco mode when I manually change in the app, despite both my husband and I having home away assist on and both leaving for work and returning home at similar times every weekday. My schedule- once I manually set Eco to on or off- is great, but help in managing pricey power bills in the heat of Austin summer (and random winter cold snaps) were big drivers in my repurchase.

Did something change that's impacting my experience??";2019-12-04 19:26:24-07:00;https://itunes.apple.com/us/review?id=464988855&type=Purple%20Software;464988855;128;en;POSITIVE;0.00684931506849315
138;303;303;8142218236;Hteb52;https://itunes.apple.com/us/reviews/id34865222;4.3.3;1;Great until a week ago;Seriously get your developers to rollback whatever happened a week ago. Random lock/unlock messages at all times day and night. App not communicating with locks. Cannot add or delete codes - a major problem for my AirBNB. Very disappointed at how long this is taking you to fix for these quite expensive locks.;2021-12-17 23:52:37-07:00;https://itunes.apple.com/us/review?id=1038212933&type=Purple%20Software;1038212933;53;en;NEGATIVE;0.015151515151515152
139;266;266;3793036967;insanelyblissful;https://itunes.apple.com/us/reviews/id29827596;4.0.5;3;Good info, not intuitive interface;I like the actual content, but the way you get to it could be much friendlier on the app. Fitbit seems to have the app portion figured out, but Polar is better for more rigorous info about your activities.;2019-02-20 06:11:35-07:00;https://itunes.apple.com/us/review?id=717172678&type=Purple%20Software;717172678;39;en;POSITIVE;0.018518518518518517
140;192;192;6572330996;AllyLouise;https://itunes.apple.com/us/reviews/id154180199;6.1.64;1;App is horrible;I got this camera because I was tired of only depending on a WiFi dependent app/camera so I wanted a handheld monitor. The camera and monitor are fine, but the camera was accidentally unpaired from the monitor after my baby was asleep so I needed to use the app for ONE NIGHT and it was terrible. The live stream buffers all the time. The sound cuts in and out. It randomly disconnects and says connection error even tho we’ve paid so much money for every kind of internet upgrade. I just needed it for one night and I haven’t even been able to see my kid!;2020-10-25 05:16:15-07:00;https://itunes.apple.com/us/review?id=796352577&type=Purple%20Software;796352577;106;en;NEGATIVE;0.012048192771084338
141;4;4;7664189721;KG U-Haul CSS;https://itunes.apple.com/us/reviews/id1158202274;7.8.2;2;Frustrating at times. Even after update still doesn’t work.;Biggest problem I have is that me nor my wife can connect to both of our TVs to access the remote in the app. I am connected to WiFi and it’s full signal in the living room and in the bedroom. My wife was having troubles a month ago for about 2 1/2 weeks and then it worked for me no problem. However about 4-5 days ago I can’t connect at all. I have WiFi connected to my phone and both TVs and the app is updated however the issue still persists. It’s a bit frustrating guess I will just go ahead an buy 2 new Roku remotes due to the app inconsistency we have had. I will say that when it’s worked for me, it was an amazing app however its not always easy to keep track of a physical remote when you have 2 kids that love to grab it a hide it, forget where they put it or it gets lost. So that’s why the app is always my go to to be able to quickly get the tv on without the 30 mins to all day search. Maybe others have had no issues like I’m having or maybe they have. Anyways 4 stars for the times everything worked however it pretty much useless when it refuses to connect.;2021-08-06 22:37:31-07:00;https://itunes.apple.com/us/review?id=482066631&type=Purple%20Software;482066631;222;en;NEGATIVE;0.01818181818181818
142;5;5;4980348421;michael sd md;https://itunes.apple.com/us/reviews/id203220514;4.0.2;5;Beautiful smart switches;I bought the system before it went online. I have 22 dimmers that are smart switches and my outlets as well as a few non smart switches were also installed. I’m out of the country part of the year, but you would never know it. I have 8 scenes set that remain constant and while I’m away I play with changes to the lighting remotely. I had a couple of problems honestly, but the customer service group took care of me quickly and all was resolved. I love the way it works and how beautiful it looks in my home.;2019-10-19 16:33:02-07:00;https://itunes.apple.com/us/review?id=1017835513&type=Purple%20Software;1017835513;100;en;POSITIVE;0.2
143;27;27;6511714048;PeePeeExtension;https://itunes.apple.com/us/reviews/id977210298;3.3.29;5;Great app but sometimes acts up;It need a few more bug fixed but 10/10 guaranteed;2020-10-07 16:39:37-07:00;https://itunes.apple.com/us/review?id=977125608&type=Purple%20Software;977125608;10;en;NEUTRAL;0.06666666666666667
144;10;10;5479533223;lolokloyah;https://itunes.apple.com/us/reviews/id504556677;2.5.3;1;not so good;the new app isn’t really as good I still have problems with it. Everytime I try to press something it takes me to my home screen so I just deleted the app but do better on the app PLEASE 🤝;2020-02-02 08:53:56-07:00;https://itunes.apple.com/us/review?id=805898839&type=Purple%20Software;805898839;40;en;POSITIVE;0.1111111111111111
145;11;11;3655012958;Retrostyle;https://itunes.apple.com/us/reviews/id38712450;3.5;5;Great company. Great Product;I have 3 Foobots so far and love them.  Super accurate and more importantly the people behind it are fantastic. Love them!;2019-01-15 19:01:04-07:00;https://itunes.apple.com/us/review?id=909284570&type=Purple%20Software;909284570;22;en;POSITIVE;0.25
146;318;318;6592645150;King Harkanian;https://itunes.apple.com/us/reviews/id244670339;2009.1009.1918;1;Update is a severe downgrade.;As an avid gamer this was one of my most used apps. The recent update has decimated both the functionality and form of the app. Several key functions such as the ability to like or comment on clips, view the feed, or remotely and easily modify your profile have been removed entirely. The new interface while clean in its own right supplanted a perfectly serviceable and, most importantly, familiar UI. I have noticed several bugs including an inability to load my own clips as well as several of my friends appearing as “blocked” by the app, despite the fact that they are not and my console itself is unaffected. Horribly disappointed. I expected and desired no change as a user, and yet I now receive less. Why would they take two steps backwards?;2020-10-30 23:05:54-07:00;https://itunes.apple.com/us/review?id=736179781&type=Purple%20Software;736179781;133;en;POSITIVE;0.009523809523809525
147;136;136;5964354633;10 buxton;https://itunes.apple.com/us/reviews/id355030694;6.12;5;Product Works Just Fine;"Used it for various Sengled bulbs, Dome motion detector and a few others. Never had any problems. It used to work with Nest cameras. Lights would go on if motion was detected, but Google stopped that when it bought Nest. 
Easy to set up the robot function. Really a good all-around product.";2020-05-18 23:35:54-07:00;https://itunes.apple.com/us/review?id=719287124&type=Purple%20Software;719287124;52;en;POSITIVE;0.030303030303030304
148;347;347;4231284345;Notorious Cuzzz;https://itunes.apple.com/us/reviews/id114966607;6.10.2;5;Wink Hub 2;"After a long wait, received Hub 2.
Switching over was a breeze with wink help.
You can not beat winks customer service.";2019-05-29 11:18:36-07:00;https://itunes.apple.com/us/review?id=719287124&type=Purple%20Software;719287124;22;en;POSITIVE;0.030303030303030304
149;22;22;7518817190;Jonpluc;https://itunes.apple.com/us/reviews/id144992836;7.6.1;1;app is awful;Getting two speakers to work in stereo should not be a process that takes multiple attempts, having to shut down both speakers and phone first to work correctly almost every time. If you cant have stereo music coming from your speakers within 60 seconds of that decision then you need to send your engineers back to work;2021-06-29 04:12:10-07:00;https://itunes.apple.com/us/review?id=632344648&type=Purple%20Software;632344648;57;en;NEUTRAL;0.007407407407407408
150;448;448;5583033858;SWEETP2u21122;https://itunes.apple.com/us/reviews/id643362599;4.27;5;Vivosmart 4;I used to be a runner and have always relied on Garmin products for training with GPS. I was diagnosed with MS twenty years ago. When they came out with the Vivo fitness trackers I purchased one. I been hooked ever since. Gives me gentle reminders to move, tracks my sleep and stress. It’s not perfect ( issues related to MS) but I’m working it out. Vivo line has brought me a world of good! Great product Garmin!;2020-02-26 05:39:09-07:00;https://itunes.apple.com/us/review?id=583446403&type=Purple%20Software;583446403;78;en;POSITIVE;0.006493506493506494
151;297;299;6245655904;nomorefingnicknamesleft;https://itunes.apple.com/us/reviews/id38018078;4.5.1;1;Home share off on off on ...;Would be great if this app stayed working. Continues to lose connection. Recycling home share on computer gets it back for a while;2020-07-26 16:58:17-07:00;https://itunes.apple.com/us/review?id=284417350&type=Purple%20Software;284417350;23;en;POSITIVE;0.007462686567164179
152;0;0;8073906854;M_J_S;https://itunes.apple.com/us/reviews/id28004446;3.5.5;2;Incorrectly reports status;App constantly says ‘Foobot not connected to internet’ when in fact it could be anything - e.g. phone isn’t connected, poor connection, just taking a while. Overly simplistic implementation as EVERY time my device at homes connection is, in fact, just fine. Surprising given cost of the device.;2021-11-28 12:21:55-07:00;https://itunes.apple.com/us/review?id=909284570&type=Purple%20Software;909284570;48;en;NEGATIVE;0.3333333333333333
153;33;33;5418206699;aalex1980;https://itunes.apple.com/us/reviews/id38737929;5.9;2;missing manual home/away mode;manual away is only possible via the notification in geofencing, please allow manual home/away without geofencing notifications;2020-01-18 01:34:41-07:00;https://itunes.apple.com/us/review?id=574418486&type=Purple%20Software;574418486;17;en;POSITIVE;0.5
154;7;7;4964866302;Ticolon181980;https://itunes.apple.com/us/reviews/id412998484;1.7.1;5;App Needs Updating;Please bring some updates to this app the same way you are updating the Nucleus Care Family app. 🙏🏻🙏🏻🙏🏻;2019-10-18 02:23:25-07:00;https://itunes.apple.com/us/review?id=1122739619&type=Purple%20Software;1122739619;19;en;POSITIVE;0.3333333333333333
155;2;2;7752686308;BlueJedi25;https://itunes.apple.com/us/reviews/id108109925;3.4.32;1;No longer works;It no longer works with my wifi extender light bulb. I am glad that I did not heavily invest in the bulbs.;2021-08-30 12:33:15-07:00;https://itunes.apple.com/us/review?id=848792893&type=Purple%20Software;848792893;22;en;POSITIVE;0.3333333333333333
156;127;127;4100081176;davefro;https://itunes.apple.com/us/reviews/id1014136220;6.4.2;1;Not working;Can’t download the app. After camera went off line could not get it back again    Deleted app and tried to redown load and couldn’t;2019-05-04 09:30:01-07:00;https://itunes.apple.com/us/review?id=1025437540&type=Purple%20Software;1025437540;24;en;NEUTRAL;0.030303030303030304
157;377;396;3736805544;bricabrac23;https://itunes.apple.com/us/reviews/id469351541;2.2.5;1;Latest firmware broke my R2 camera as well;"Extremely disappointed in Foscam as the latest firmware broke my R2 camera. I can manage an extremely spotty connection to my camera, but it takes 30+ seconds to ""securely connect"", and then viewing frames per second are optimistically .5-1. After a year of a decent experience, why this now?";2019-02-05 10:20:43-07:00;https://itunes.apple.com/us/review?id=924381688&type=Purple%20Software;924381688;49;en;POSITIVE;0.00819672131147541
158;192;192;5426867317;Djgizmo;https://itunes.apple.com/us/reviews/id8316899;6.11;3;What’s the word?;"I have both wink 1 and wink 2 hubs.  

Whenever I try to launch Zigbee Device Updates, the app crashes out.  

Also additional devices have been stopped being added to the provisioning section even though this last year has seen an explosion of additional devices such as the Inovelli light switches. 

I want wink to come back in full force for my own selfish reasons, but without progress, it’ll stay stagnant behind ST and Hubitat.  

Full Local control should be a thing by now with Wink.  

Give us the ability to fully local control things, offer a few cloud AI things, and expand the product line.";2020-01-20 03:58:33-07:00;https://itunes.apple.com/us/review?id=719287124&type=Purple%20Software;719287124;106;en;POSITIVE;0.047619047619047616
159;37;37;7689106724;Rider 1234;https://itunes.apple.com/us/reviews/id196495608;2.2.431180.0;4;Old house, new Alexa;"Got a cube for Christmas and mostly love it! Only issue in eight months is: tv shows don’t STOP playing when Alexa turns off television. So for months, each night, we would shut off tv but not exit and back out to home … so episodes continued without saving place for three or four hours. Very confusing and annoying, and still happens sometimes for no yet known reason.

Got a dot that I thought was the one with clock (advertising showed) but it wasn’t yet out. So move that to another room with a battery base and got the dot with clock. LOVE Love both and couldn’t be happier! Even took battery one with me in travel trailer for two months around the USA and worked like a charm! Music and everything all the time!,

Also bought some smart plugs and they are AMAZING!! Wanted to smart setup entire house, but it is too old? Bought smart switches and learned wiring is missing a required fourth wire, so had to return. Very disappointed, but not worth the cost to retire entire house! Hahahaha.

Planning to get a second Cube for the second TV. And maybe consider rewire the main living dining room. I have Parkinson’s (early onset) and so having technology that enables me is great! I was even able to program sentences to match what I say instead of learn new commands. That feature has been a quality of life saver!!";2021-08-13 11:19:01-07:00;https://itunes.apple.com/us/review?id=944011620&type=Purple%20Software;944011620;242;en;POSITIVE;0.016666666666666666
160;144;144;7759226985;ValleyBoy175;https://itunes.apple.com/us/reviews/id168593351;6.0;4;Net positive, some learning curve;"Generally, safer than hiring house cleaners and better at getting under furniture where so much dust and cat hair live than any human. Can’t be beat.
Downside: camera model like ours gets confused in the dark, so either you leave the lights on or run only during daylight hours. No biggie but surprising.
Robot runs out of battery power in our roughly 2100 sq ft house without retreating to its base station although sometimes it does. The messages from robot are usually pretty clear when robot gets defeated by clutter in the house and is a good motivator for less clutter
House is generally much , much cleaner and easier to manage than any cleaning service. I recommend this to everyone.";2021-09-01 08:00:55-07:00;https://itunes.apple.com/us/review?id=1012014442&type=Purple%20Software;1012014442;121;en;POSITIVE;0.012195121951219513
161;86;86;8122195978;NJ250;https://itunes.apple.com/us/reviews/id403060994;6.0.0;2;Not very intuitive;The app is not intuitively laid out and takes a while to sync. For example, once you open the Nightly Recharge, the data should show up right away but it takes hours into the next day before it does. Shouldn’t your sleep automatically transfer to the app? I used a much less robust tracking system which did. Also, you can’t edit the sport profiles to add things that are not included.;2021-12-12 04:54:51-07:00;https://itunes.apple.com/us/review?id=717172678&type=Purple%20Software;717172678;71;en;POSITIVE;0.037037037037037035
162;174;178;6471978991;Sue Valley;https://itunes.apple.com/us/reviews/id10541542;4.6.3;3;Problems with iPhone;This app works fine on my iPad but on my iPhone I cannot save preferences. When I change the push notifications and tap Save, the iPhone says it had problems updating appliance preferences and please try again. This happens every time I try.;2020-09-26 14:40:10-07:00;https://itunes.apple.com/us/review?id=1011622189&type=Purple%20Software;1011622189;43;en;POSITIVE;0.07142857142857142
163;198;198;6229649918;CrazyMacaws;https://itunes.apple.com/us/reviews/id48945657;3.26;1;Terrible in so many ways;This app is nothing but trouble. I only use it because I don’t want to buy a new fitness device yet, and don’t know of any alternative apps. At least once a day when I try to view my stats, there is a syncing issue which usually requires me to restart my iPhone to get it to work. Unacceptable. There is also the issue of the app not being able to provide heart rate data when you exercise in the phone GPS-based track mode. It’s clearly collecting the data, so why does it say data not available? I’ve tried asking for help with this. On Twitter, the less than useless techs basically treat you like an idiot, and ask you things like, is your device turned on?  Are you wearing the device during your exercise? Email was slightly better, as they were responsive but eventually they stopped replying, with the issue unresolved. I know it is not a bad device, because I returned my first one hoping the issues would be fixed, but the new device won’t sync and doesn’t give me heart rate data when tracking either.  Extremely disappointing.;2020-07-22 14:42:12-07:00;https://itunes.apple.com/us/review?id=462638897&type=Purple%20Software;462638897;190;en;POSITIVE;0.009900990099009901
164;65;67;3638993881;michaelalreadytaken;https://itunes.apple.com/us/reviews/id26176869;1.0.6;1;Doesn't save settings;"Apparently they know it is an issue with iOS 12 but haven't fixed??? But I can't turn off motion detection. You toggle off. Leave the screen. It is right back on. Ditto with region setting. So now I have to disconnect the camera until an app update ""eventually maybe"" comes out to fix.

No web based interface to bypass their broken app.

No Mac App Store app.

I'd have to go buy an Android device just to change a motion detection setting to off.";2019-01-11 14:37:34-07:00;https://itunes.apple.com/us/review?id=1195797354&type=Purple%20Software;1195797354;84;en;NEGATIVE;0.07692307692307693
165;41;44;3651259317;Louis Pedrero;https://itunes.apple.com/us/reviews/id15782296;4.84.181121;1;Awful;I’ve always loved Polk products but this app is horrid. Takes forever to setup your surround sound, can’t use more than 2 rears for surround, cant adjust volume on individual speakers like you can when you stream music on Pandora, can barely hear anything on rears during surround sound. Awful, just awful;2019-01-14 18:57:11-07:00;https://itunes.apple.com/us/review?id=914497069&type=Purple%20Software;914497069;52;en;NEGATIVE;0.0625
166;39;39;5183455512;Bobs39ford;https://itunes.apple.com/us/reviews/id480092699;1.0.8;1;Would not connect;"Called D-Link they tried and would not connect to the new c 310 camera 

Returned the same day I received it";2019-11-22 15:16:02-07:00;https://itunes.apple.com/us/review?id=1195797354&type=Purple%20Software;1195797354;21;en;NEUTRAL;0.07692307692307693
167;8;8;6027686084;60DeviceGuy;https://itunes.apple.com/us/reviews/id415141028;3.11.3;5;app unable to connect pulse oximeter;"my oximeter from ihealth arrived today, paid $80 (including tax and shipping) for something i can get for $10, i was confused as i thought it will connect like all other bluetooth devices, but it didnt, you have to open the ""connect devices"" menu and add the device from there, once connected it works nicely, i have become a fan of bluetooth LE, ihealth if you are listening all your devices should use bluetooth LE its awesome.";2020-06-02 16:49:59-07:00;https://itunes.apple.com/us/review?id=566815525&type=Purple%20Software;566815525;77;en;POSITIVE;0.125
168;86;87;6496158737;Red Sox!!;https://itunes.apple.com/us/reviews/id930621154;3.0.7;3;Why Does it Turn Orange?;The BlueAir Aware is an affordable way to get an idea of air quality, but the app gives very little quantitative data to actually figure out how bad the air really is. For example, our unit turns orange sometimes, indicating pollution, but the PM2.5 is excellent and the VOCs are good to moderate according to the app. I’m guessing the carbon dioxide calculation is triggering the orange light, but that’s just a guess because the app doesn’t show that (it apparently used to).;2020-10-03 07:49:24-07:00;https://itunes.apple.com/us/review?id=1016299342&type=Purple%20Software;1016299342;83;en;POSITIVE;0.058823529411764705
169;63;63;3609885709;La le;https://itunes.apple.com/us/reviews/id134870407;1.7.1;4;It’s OK;"Hardware is nice and well thought out but I would prefer hardware that’s a bit more low profile (smaller box containing the motor and batteries). I found the vents fit snug into my vent openings because they are shallow and the keen vent is tall.

I found the software confusing. I linked it with my Ecobee and room sensors and didn’t realize you have to click into the room then select “set temperature limit” then go back out to the home controls to set the optimal temperature for the room. Why not just provide 2 sliders or modes on the home controls screen? Optimal temperature limit and manual override opening/closing vents?

A min/max open threshold is a good idea as well. Not less than 10% but not more than 80% for example.

I also had issues getting the vent and smart bridge to communicate (on a desk next to each other) I had to power cycle the smart bridge several times to get it to connect.

I’ve just got the one vent installed in a room close to the smart bridge but was disappointed that I couldn’t get it to connect in the room down the hallway where I need the vent. It seems silly to have to buy repeaters in this day in age. It’s also confusing when my ecobee room sensors run off a coin battery and I have them throughout the house (far from the ecobee3 lite thermostat) and require no repeaters to work. Maybe this is the difference between Zigbee and z-wave? It feels like a scam to buy more smart bridges as repeaters when we have mesh WiFi and Bluetooth head phones that can connect thru many walls and floors.

If the reason Keen used Zigbee is low power, I’d rather buy a battery charger and recharge the batteries and replace them every 6months so the vents can run off a real wireless protocol like WiFi or Bluetooth vs. buying antiquated hardware repeaters.";2019-01-03 21:18:07-07:00;https://itunes.apple.com/us/review?id=1052372493&type=Purple%20Software;1052372493;328;en;POSITIVE;0.2
170;53;55;3804592872;ltn67;https://itunes.apple.com/us/reviews/id24550557;1.7.3;4;Works for me;I’ve seen all the problems people are noting with this app.  For my purposes, it seems fully functional.  For example, it immediately recognized both of the music servers on my pc and I was able to stream all compatible file formats, up to my 24/192 high res files without significant lag or skipping over my WiFi lan.  I haven’t tried it with Tidal, since I switched to another 16/44 service a couple years ago due to content concerns.  The app could certainly use some refinement and lags far behind my multi-room Sonos system in terms of features and intuitiveness, but it does the job.  I do, however, miss gapless playback.  In summary, it allows this system to do what it does best.....sound amazing!;2019-02-23 03:54:15-07:00;https://itunes.apple.com/us/review?id=1185799244&type=Purple%20Software;1185799244;123;en;POSITIVE;0.5
171;457;457;4446415288;Rcal2;https://itunes.apple.com/us/reviews/id630784136;4.10.0;2;Always offline!;Whenever I open the app it always says it’s offline! It’s very frustrating that I can hardly ever use the app to control my thermostat. The few times I have been able to get it to work I have to change the temperature quickly before it kicks me out because it went offline, again 👎🏻;2019-07-11 22:33:24-07:00;https://itunes.apple.com/us/review?id=792612452&type=Purple%20Software;792612452;55;en;NEGATIVE;0.041666666666666664
172;21;21;8092699404;Maxstar;https://itunes.apple.com/us/reviews/id24743245;5.3.8;5;Very Sophisticated Alarm Sustem;This is an excellent application for managing the Abode alarm system. The alarm system itself is really fantastic!  It has many devices. It has many automations. I am currently using the Ring alarm system while using the Abode alarm system at the same time. So far the Abode contacts and security devices are superior. But most of all, the alarm monitoring system is way better than the service provided by Ring.;2021-12-03 20:57:30-07:00;https://itunes.apple.com/us/review?id=828260682&type=Purple%20Software;828260682;71;en;POSITIVE;0.03333333333333333
173;43;43;5858880587;ChocolateLife99;https://itunes.apple.com/us/reviews/id1095530766;1.9.86;2;Hasnt worked yet;True to the title. Speakers sound great though!;2020-04-24 13:15:17-07:00;https://itunes.apple.com/us/review?id=896940447&type=Purple%20Software;896940447;8;en;POSITIVE;0.5
174;128;128;6347007420;bbuttersx;https://itunes.apple.com/us/reviews/id528394497;7.1.1;2;Not good for streaming wasted my trial;I initially had the app because of my tv and the remote function which works great. I then got a new roku and was offered a trial streaming app that could only be accessed via my tv or this app. The app is horrible at streaming. I frequently get a black screen or frozen picture with sound. I have also had it tell me that “something went wrong during playback and to try again” and there’s no way to report these issues. There has to be a problem with the app considering there are times when nothing will play. Definitely don’t use this app to binge or for streaming as it just isn’t supportive. I basically wasted my trial trying to get their app to function properly.;2020-08-21 19:30:18-07:00;https://itunes.apple.com/us/review?id=482066631&type=Purple%20Software;482066631;127;en;NEGATIVE;0.01818181818181818
175;13;13;7859283509;HanmanAj;https://itunes.apple.com/us/reviews/id1061045118;8.7.0;1;Unreliable;It had always worked ok for me albeit a little cumbersome to do simple things like postpone a watering. The last few months have presented new problems with the app not controlling the HPC panel I have.  Ive deleted and reinstalled the app, even replaced the HPC panel. The panel is connected to our wifi with great strength but wont connect to the internet now so it does t take app updates, wont stop wattering with weather updates and I cant use the remote function to blow out the sprinklers for winter. Nothing changed on my end, but the app or webservice that these panels run on appears to be faulty.  Its pretty annoying.;2021-09-29 14:03:23-07:00;https://itunes.apple.com/us/review?id=490594689&type=Purple%20Software;490594689;114;en;POSITIVE;0.01639344262295082
176;205;205;7781603164;RueJohn;https://itunes.apple.com/us/reviews/id168845159;6.0;5;Great device- cleans better than anyone in my household;I hate to vacuum. Basically I hate house cleaning of any sort and when Covid hit, no more cleaning service. So my niece and sister convinced me to get the Roomba i7. I love it. Simple to set up, cleans great and now my house in the country is dirt free and fur free (3 indoor cats and a medium sized dog. We did not know if it could handle the uneven floors, sloping back porch floor, old thresholds of an early 18th century house, but it is a champion. Its sensors for stairs and drop offs is perfect. Imagine a house build long ago with hand tools is now cleaned by a robot. The ghosts must be amazed or amused. I’m just happy.;2021-09-07 10:35:55-07:00;https://itunes.apple.com/us/review?id=1012014442&type=Purple%20Software;1012014442;124;en;POSITIVE;0.005263157894736842
177;3;4;5924718108;marcelorockz;https://itunes.apple.com/us/reviews/id348560636;6.5.1;1;Terrible;Not really reliable, laggy. Please fix;2020-05-09 12:45:46-07:00;https://itunes.apple.com/us/review?id=810201950&type=Purple%20Software;810201950;6;en;POSITIVE;0.5
178;36;36;6762005144;pasthepip;https://itunes.apple.com/us/reviews/id112017395;2.8.0;1;Was the best before Piper was brought out and buried;"Was expensive and the best in its time. 
Too bad it was brought out and app updates is ignored. 
Cams like Wyze are better and cheaper now. But the rest of us are stuck with an expensive and ignored memory appliance☹️";2020-12-16 23:07:25-07:00;https://itunes.apple.com/us/review?id=741005248&type=Purple%20Software;741005248;41;en;NEGATIVE;0.07142857142857142
179;20;20;8089350709;cbusgurl;https://itunes.apple.com/us/reviews/id30768983;2.8.3;1;Switching to a different product;"Tolerated timer not working; intermittent connection failures for the last few years. Now app crashes whenever tapping on a device.";2021-12-02 22:39:50-07:00;https://itunes.apple.com/us/review?id=793152994&type=Purple%20Software;793152994;20;en;NEGATIVE;0.07142857142857142
180;227;227;5356460996;scottxb234;https://itunes.apple.com/us/reviews/id169452122;5.42.0;4;Nest Cam System;1 week in after doorbell and 2 outside camera install. Installations easy and getting the app up on both my Ph and Computer was fairly easy ( took help from Millennial son).  Video quality in both daylight and night time is excellent, met expectations.  Being able to replay triggered events is nice, but takes a while to learn how to navigate that. Only complaint would be the cost to store activity on the Cloud, even for just 5 days back view the cost is not for the System, but for each Camera, so the cost is X 3 which makes it prohibitive, just too expensive for a Residence application......  otherwise, no complaints!;2020-01-03 10:16:49-07:00;https://itunes.apple.com/us/review?id=464988855&type=Purple%20Software;464988855;112;en;POSITIVE;0.017857142857142856
181;77;77;8092094033;Pierrehfl;https://itunes.apple.com/us/reviews/id126897556;5.22.3;1;Very Good sound, but awful connectivity;"My Muso sounds great. But its wifi connexion is totally unstable, as well as the application, especially under iOs. After two hours without success, I had to get my old Android phone to finish the set up. And now that it’s set up, the music keeps being interrupted, and I often cannot reconnect anymore without resetting the Muso. The app itself does not work well, the integration with Spotify very poor, so that I’m actually wondering what the purpose of the app is at all… very disappointed.
The sound is excellent, bit the connectivity I find awful, which isn’t acceptable for a connected device…";2021-12-03 16:54:16-07:00;https://itunes.apple.com/us/review?id=381694252&type=Purple%20Software;381694252;104;en;NEGATIVE;0.043478260869565216
182;406;442;7258531611;MichelleMyBellLV;https://itunes.apple.com/us/reviews/id217802920;1.10.21;2;Hard to navigate;I gave up on the app a few years ago because it’s hard to navigate. Can’t find recycling bags on Amazon or BBB so tried the app again. Was able to find what I needed luckily.;2021-04-24 06:03:04-07:00;https://itunes.apple.com/us/review?id=943280497&type=Purple%20Software;943280497;36;en;POSITIVE;0.2
